Round,Model,Accuracy,F1,Precision,Recall,y_pred,probas
11,Random Forest,0.9242150254808482,0.8868294268845207,0.8829762121206843,0.9084762564885513,[ 7  7  4 ...  4 13  4],"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 1. 0.]
 [0. 0. 0. ... 0. 0. 0.]]"
11,LightGBM,0.9241821469669571,0.8851223429906198,0.8901549217623322,0.912801844442318,[ 7  7  4 ...  4 13  4],"[[2.52842432e-08 1.71760129e-09 6.72882091e-10 ... 2.03083696e-07
  1.35690918e-09 1.20482569e-08]
 [3.77642724e-06 1.84939823e-09 6.54829937e-10 ... 4.80490217e-07
  1.86274517e-09 3.02061330e-09]
 [2.13424165e-08 1.76065447e-09 6.72063531e-10 ... 2.54649554e-07
  3.07352904e-09 3.09928875e-09]
 ...
 [2.13793277e-08 1.76251188e-09 6.72734222e-10 ... 2.54774465e-07
  3.07474556e-09 3.10201093e-09]
 [1.24904199e-07 9.78818461e-07 8.67243875e-09 ... 3.50064965e-07
  9.99994608e-01 3.24964439e-06]
 [2.13424165e-08 1.76065447e-09 6.72063531e-10 ... 2.54649554e-07
  3.07352904e-09 3.09928875e-09]]"
11,Logistic Regression,0.6803879664639159,0.6151007218192547,0.646628130064956,0.6691516190167995,[ 7  7  4 ...  4 13  4],"[[2.88636045e-10 6.46745073e-07 6.66732175e-16 ... 3.68121183e-06
  3.29786782e-09 3.44241837e-06]
 [1.03657610e-08 2.16327971e-10 2.16090916e-09 ... 6.83614323e-05
  4.95744849e-10 1.17528023e-07]
 [3.17515786e-09 7.98693388e-18 6.10803673e-09 ... 5.66687666e-08
  1.38199469e-12 9.43419745e-11]
 ...
 [6.10952419e-06 1.08407553e-14 1.48239245e-05 ... 2.81183318e-04
  2.01959701e-09 1.60338955e-07]
 [1.33919466e-08 1.74077607e-04 1.31021337e-15 ... 9.59290769e-07
  9.43725338e-01 5.60967933e-02]
 [1.99699149e-24 2.02026953e-32 1.24602795e-24 ... 3.50361693e-25
  2.64948708e-27 9.58892179e-26]]"
11,XGBoost,0.9301989150090416,0.8954768674891754,0.8925068839112079,0.9141827077282829,[ 7  7  4 ...  4 13  4],"[[1.0257388e-06 4.6323233e-08 8.0129441e-09 ... 2.9309693e-05
  2.9584374e-08 6.9931934e-07]
 [7.6022719e-05 8.2164483e-08 1.2660315e-08 ... 4.5866553e-05
  8.7615426e-08 9.9006947e-08]
 [1.6262333e-06 2.4933706e-07 3.1732828e-08 ... 1.4220901e-05
  1.8525078e-07 2.2529413e-07]
 ...
 [1.6262333e-06 2.4933706e-07 3.1732828e-08 ... 1.4220901e-05
  1.8525078e-07 2.2529413e-07]
 [8.3589043e-07 1.2850134e-06 1.7016042e-08 ... 6.0348026e-07
  9.9999070e-01 4.2834058e-06]
 [1.6262333e-06 2.4933706e-07 3.1732828e-08 ... 1.4220901e-05
  1.8525078e-07 2.2529413e-07]]"
11,MLP (Neural Net),0.8033207299030084,0.781322152352005,0.7992002449528887,0.7876485267942303,[ 7  7  4 ...  4 13  4],"[[1.46264783e-29 5.32995060e-06 9.45081167e-25 ... 7.95214922e-10
  2.05983586e-13 2.79902903e-06]
 [5.62612936e-15 1.24377021e-09 1.26692736e-10 ... 1.70741494e-06
  3.38789755e-11 6.90555224e-10]
 [5.23642241e-23 4.23452925e-15 7.22309363e-13 ... 3.45251987e-15
  2.66231406e-12 3.52072311e-15]
 ...
 [4.26051849e-19 5.34524418e-11 6.57203325e-09 ... 1.35587174e-10
  5.85328874e-09 9.50680522e-13]
 [1.91862053e-16 1.87892966e-06 2.26982700e-15 ... 5.52171854e-09
  9.99984868e-01 1.32069830e-05]
 [8.54623842e-37 3.19149684e-29 4.81222792e-25 ... 1.21813880e-24
  9.13655051e-23 8.33754274e-25]]"
