Round,Model,Accuracy,F1,Precision,Recall,y_pred,probas
13,Random Forest,0.8167022850567154,0.7824394232726856,0.778805465172581,0.8030507549528394,[ 7  7  4 ...  4 13  4],"[[0.    0.    0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.    0.   ]
 ...
 [0.    0.    0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.986 0.014]
 [0.    0.    0.    ... 0.    0.    0.   ]]"
13,LightGBM,0.8202531645569621,0.784148926034682,0.7859266777554876,0.8092855675972672,[ 7  7  4 ...  4 13  4],"[[1.13214690e-07 2.29256037e-09 7.93791449e-10 ... 4.81206382e-08
  2.42049371e-09 2.55400527e-09]
 [6.09425839e-09 4.89246314e-09 1.12364924e-09 ... 2.61515669e-08
  3.37188007e-09 7.14118197e-09]
 [5.14835450e-08 2.43563677e-08 5.45706204e-08 ... 5.47160591e-08
  4.30626819e-09 4.75703585e-09]
 ...
 [7.47269996e-08 1.11026420e-08 2.64013816e-08 ... 3.83795196e-08
  9.51066188e-09 4.38656647e-09]
 [3.94650174e-07 6.32428045e-05 2.18767350e-07 ... 3.07369437e-06
  9.98987417e-01 9.33136270e-04]
 [1.13074113e-07 6.67488348e-09 3.25032910e-08 ... 5.13272641e-08
  4.51702118e-09 7.83599436e-09]]"
13,Logistic Regression,0.7496958737465067,0.7059124797285655,0.728023010867315,0.7413364825064185,[ 7  7  4 ...  4 13  4],"[[4.66075295e-06 8.05642528e-21 1.23665778e-23 ... 1.69014402e-14
  5.47589216e-25 1.70724098e-32]
 [1.43499147e-08 1.78247943e-12 1.20080545e-12 ... 7.21783349e-11
  2.11391623e-19 3.51015100e-15]
 [3.27945522e-05 1.69431298e-13 1.70220131e-03 ... 2.92355265e-08
  5.72110302e-07 5.66395192e-06]
 ...
 [6.79666665e-04 1.26001526e-11 1.23319006e-02 ... 4.12934470e-07
  1.98377042e-05 1.87789743e-04]
 [3.50638623e-10 7.17546447e-04 3.50814637e-20 ... 6.69746187e-05
  9.37309600e-01 6.17735879e-02]
 [2.03260402e-11 2.72686157e-22 1.49185887e-07 ... 1.07589795e-13
  3.24568773e-14 4.00226063e-13]]"
13,XGBoost,0.8216340621403913,0.7889349818171124,0.7880722910390603,0.8098448336849852,[ 7  7  4 ...  4 13  4],"[[9.3605646e-05 6.6332808e-07 1.7106463e-07 ... 1.5655130e-05
  3.4152018e-07 1.3787518e-06]
 [7.2783678e-06 1.0199133e-06 3.6016215e-07 ... 1.2953703e-06
  8.0306506e-07 1.3805079e-06]
 [6.6508114e-06 2.0942518e-07 9.4259885e-06 ... 6.3224493e-06
  9.7419957e-08 3.2848871e-07]
 ...
 [1.0329639e-05 5.7881653e-07 1.5074997e-05 ... 3.0260569e-06
  2.6276712e-07 7.0075464e-07]
 [6.1359708e-07 5.6642304e-05 4.2812479e-07 ... 1.8793021e-06
  9.9902773e-01 8.9672487e-04]
 [1.8494162e-06 1.2376816e-07 2.1102173e-06 ... 2.3173397e-06
  7.0690682e-08 1.4395178e-07]]"
13,MLP (Neural Net),0.8158145651816537,0.7820384360153597,0.8110996498265717,0.80797785547723,[ 7  7  4 ...  4 13  4],"[[3.24889596e-13 5.23837703e-17 7.40682030e-35 ... 1.47327030e-06
  1.02071148e-22 5.71985183e-26]
 [8.83828129e-09 2.12376123e-14 9.68600451e-19 ... 5.55019844e-14
  1.77634770e-16 7.21055244e-11]
 [2.31817083e-35 1.29119725e-12 3.81911749e-09 ... 7.71800704e-13
  1.70916358e-12 9.17807415e-11]
 ...
 [2.99839263e-31 1.04649814e-08 3.29803401e-06 ... 1.08041970e-10
  6.20175041e-09 1.98991863e-08]
 [2.77027629e-15 1.32298402e-04 1.70644719e-14 ... 2.69827701e-06
  9.99576213e-01 2.81467926e-04]
 [2.55653198e-44 2.64340201e-22 3.51400504e-18 ... 6.37834262e-19
  3.93578037e-23 2.30366461e-16]]"
