Round,Model,Accuracy,F1,Precision,Recall,y_pred,probas
20,Random Forest,0.8186749958901858,0.7843599924694817,0.7804109142809197,0.8053424041897427,[ 7  7  4 ...  4 13  4],"[[0.    0.002 0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.    0.   ]
 ...
 [0.    0.    0.    ... 0.    0.    0.   ]
 [0.    0.    0.    ... 0.    0.984 0.016]
 [0.    0.    0.    ... 0.    0.    0.   ]]"
20,LightGBM,0.8208449778070032,0.7850499386824492,0.7870956504466946,0.8095187049039707,[ 7  7  4 ...  4 13  4],"[[2.70398363e-07 4.59091985e-09 7.64898919e-10 ... 2.44706840e-08
  3.49145266e-09 7.53735500e-09]
 [2.02435495e-09 4.21821748e-09 1.00253005e-09 ... 2.52470550e-08
  4.10186776e-09 8.49769173e-09]
 [2.73149671e-08 3.89394406e-09 3.79686085e-08 ... 1.21668245e-07
  4.23104227e-09 3.02115529e-09]
 ...
 [3.04247615e-08 5.04733297e-09 3.50044936e-08 ... 1.31395089e-07
  4.49468446e-09 4.38483866e-09]
 [3.02470512e-07 8.09332364e-06 8.31988949e-08 ... 1.40983079e-06
  9.99820789e-01 1.65885993e-04]
 [2.10502067e-09 4.24080557e-09 1.16336446e-08 ... 3.80734148e-08
  3.71361390e-09 4.18531352e-09]]"
20,Logistic Regression,0.7449613677461778,0.7010279697101516,0.723300508300228,0.7362604674817101,[ 7  7  4 ...  4 13  4],"[[1.58391724e-14 2.61283122e-25 5.74620667e-19 ... 6.08705724e-17
  7.34676006e-35 1.49878431e-30]
 [6.41847809e-10 5.71478579e-15 6.18786795e-14 ... 4.99752166e-09
  1.63840747e-15 7.67966372e-14]
 [9.52792901e-07 4.84499888e-13 1.80200135e-05 ... 9.42443848e-10
  2.39035855e-09 4.31174372e-08]
 ...
 [5.75299990e-05 1.36263087e-10 1.27999041e-03 ... 1.81722814e-07
  1.20261389e-07 1.80283665e-06]
 [1.11832372e-09 1.84166876e-03 2.23370152e-16 ... 2.04356610e-05
  9.39257042e-01 5.88335518e-02]
 [5.52031584e-15 2.07133116e-24 4.62549397e-14 ... 2.65390012e-20
  2.97338839e-17 1.15459728e-15]]"
20,XGBoost,0.8241328291961203,0.7914678870825492,0.7916121496260123,0.8128078845433888,[ 7  7  4 ...  4 13  4],"[[1.7175917e-05 1.1302251e-06 3.4911852e-07 ... 5.0122103e-06
  7.6370327e-07 1.0246076e-06]
 [7.9939400e-07 1.2396741e-06 1.1716512e-06 ... 5.3745057e-06
  1.2159725e-06 1.9198101e-06]
 [1.5338310e-06 4.2416517e-07 1.2109677e-05 ... 5.9050481e-06
  2.0155741e-07 4.7999669e-07]
 ...
 [2.2847748e-06 4.8648576e-07 1.9594441e-05 ... 5.2568325e-06
  2.1520248e-07 4.0755151e-07]
 [6.0695555e-07 2.7322018e-05 1.8027752e-06 ... 8.5518712e-07
  9.9966782e-01 2.9389097e-04]
 [2.6116291e-07 4.1596272e-07 2.7841002e-06 ... 1.1811702e-06
  2.4075069e-07 4.5111952e-07]]"
20,MLP (Neural Net),0.8175242479039947,0.7818385259971591,0.8219877367991372,0.810304739285838,[ 7  7  4 ...  4 13  4],"[[9.60287862e-09 3.37645647e-19 2.27951895e-18 ... 2.44710311e-23
  1.74871216e-30 1.01066241e-09]
 [1.94482049e-13 3.90777073e-12 2.68654923e-13 ... 5.03202552e-15
  4.59280259e-13 1.64899727e-10]
 [9.68607711e-21 2.61038350e-13 9.64247187e-11 ... 3.94098151e-15
  8.85915968e-13 2.33278093e-13]
 ...
 [1.59573252e-17 1.01227136e-10 1.67940305e-07 ... 1.59961754e-12
  3.90306655e-10 4.52195381e-10]
 [5.64767364e-08 5.82865517e-06 3.08954594e-11 ... 2.17706751e-08
  9.99926747e-01 6.33232773e-05]
 [1.87024834e-31 1.15304638e-20 5.49997312e-16 ... 3.78470815e-23
  4.34521992e-18 2.13927254e-20]]"
